uuid,work_id,work_level,work_name,school,player,tutor
Table50_1117,74919,二等奖,皮影说“福”,深圳大学,黄诗曼、曾敏纯、覃瑶、苏奕斌,陆元明
Table50_1118,74921,三等奖,邂逅百年炭精,深圳大学,黄怡佳、石弋川,黄晓东
Table50_1119,74923,一等奖,《一篆方寸间》,北京语言大学,张晋、杨苏梅、王薪茹、陈佳昱、李子慧,玄铮
Table50_1120,74924,二等奖,海上民乐共潮生,北京语言大学,刘佳雪、陈曼婷、田霈垚、杨延,云国强
Table50_1121,74925,三等奖,《青空下的靛白》,北京语言大学,张宏扬,徐亦沛
Table50_1122,74927,一等奖,梅林,北京语言大学,黄丽婷、罗锐、农澳环、王雁昊,徐亦沛
Table50_1123,74931,三等奖,护羽先锋,深圳大学,梁露文、郭志刚、李草茵、肖泽楷、陈华君,曹晓明
Table50_1124,74932,三等奖,守护小鸟天堂,深圳大学,赵雯,曹晓明
Table50_1125,74935,二等奖,基于稠密自编码器的无监督植株图像深度估计,沈阳农业大学,李亚楠、夏宇辰、张雨,周云成
Table50_1126,74943,三等奖,一市一花,泉州师范学院,黄瀚娇、林菲、荣巧,吴伟信
Table50_1127,74952,三等奖,惜影,泉州师范学院,王小芬、李湉、陈小青、刘阳、田倩,吴伟信
Table51_1128,74955,三等奖,千年木塔，佛宫释迦——释迦塔与传统木结构,武汉理工大学,吴昕仪、江梓锋、刘毓文、石士鹏、郑文伟,彭强、赵木寒
Table51_1129,74967,二等奖,QF-HITS：基于量子金融理论的智能对冲交易系统,北京师范大学-香港浸会大学联合国际学院,仇毅夫、袁懿聪、陈正,李树德
Table51_1130,74970,二等奖,小明同学智能语音机器人,对外经济贸易大学,刘明皓、李信一,李兵
Table51_1131,74986,二等奖,IMScan—资产探测及自动化安全检测的数据感知平台,大连民族大学,孟昱星、邹航程、沈嘉琪,王晓强
Table51_1132,74989,三等奖,基于 JavaFX 的 CT 图像脊椎畸变辅助诊疗系统设计与实现,大连民族大学,吴嘉怡、田叶、吴丹,刘文鹏
Table51_1133,74995,三等奖,民大找我微信小程序,大连民族大学,王添一、高义博、王禹闻,崔永瑞
Table51_1134,75014,三等奖,红色大别山精准扶贫信息管理平台,黄冈师范学院,沈思嘉、王静、洪铖,段宗曜、陈琛
Table51_1135,75022,三等奖,印象诗歌—跃然眼前,大连民族大学,陶雨航、辛宁越、郭朝君、段雅妮、王华珅,王楠楠、安泓达
Table51_1136,75023,三等奖,精准防疫有效沟通的智慧小区 App,黄冈师范学院,张春虎、欧阳玉、张旭雯,段宗曜、钱明珠
Table51_1137,75031,三等奖,【挑战四】人口流动数据的新冠肺炎疫情预测模型,盐城师范学院,杭银、徐颖、张旭,顾爱华、张敏
Table51_1138,75033,二等奖,基于迁移学习的水族馆图像识别移动应用系统,北方工业大学,殷硕、安智伟、周嘉淳,王若宾、宋威
Table51_1139,75039,三等奖,BiLock：基于隐声纹的用户认证技术,深圳大学,郭子硕、关麒晖、戴嘉璐,邹永攀
Table51_1140,75040,三等奖,FaceSenor —— 脸部感知交互系统,深圳大学,伍旭星、蔡晓鑫、黄艺媛嫄,王璐、伍楷舜
Table51_1141,75047,二等奖,云中道行,太原理工大学,陈晨、职滢、赵亚亚,常林梅、张贵明
Table51_1142,75065,二等奖,基于 Hadoop 的企业管理系统,广州工商学院,章家宝、杨林宝、蔡淦泓,彭梅、谭泽荣
Table51_1143,75067,三等奖,族风服韵,广州工商学院,吴燕铭、周轩勃,李散散、周栋涎
Table51_1144,75072,二等奖,一起守护濒危鸟吧,广州工商学院,温柔柔、苏伟玉、杨晓辉,刘萤、刘红英
Table51_1145,75075,三等奖,丹顶鹤人工繁育模拟,广州工商学院,温子燊、林声烁、易伟玲,刘萤、张杰
Table51_1146,75076,二等奖,We 广工商,广州工商学院,李宇湘、黄绮薇、叶建熙,曾志峰、彭平
Table51_1147,75077,三等奖,云览校园,广州工商学院,肖健、吴婷、何晓薇,胡必波、谭泽荣
Table51_1148,75078,二等奖,敦煌·印象,广州工商学院,刘家儿,李散散、周栋涎
Table51_1149,75081,二等奖,木兰辞,广州工商学院,许慧茹、苏梓健,梁兵兵
Table51_1150,75084,二等奖,Focus——基于 DLIB 的网课效率监测系统,深圳大学,朱肇桓、尹杰璘、胡俊之,程国雄
Table52_1151,75086,一等奖,2020 疫情数据可视化,中央民族大学,王雨濛、范颖颖、李浚琪,潘秀琴
Table52_1152,75087,二等奖,大世界小脚印,广州工商学院,陈颖琪,胡垂立
Table52_1153,75138,二等奖,基于关系的传染病模型设计及疫情可视化仿真,首都师范大学,梁晨、张春月、庞健乐,潘巍
Table52_1154,75140,三等奖,摩擦力,首都师范大学,郝梦姗,韩红梅
Table52_1155,75142,三等奖,角平分线,首都师范大学,赵杨睿、李紫蔷,韩红梅
Table52_1156,75147,二等奖,什么是跟腱断裂,广州工商学院,张志杰、陈婉柔,胡垂立
Table52_1157,75150,三等奖,车联网下三维道路交通信息系统,长沙理工大学,王亦民、沈益谭、王军鹏,曹敦
Table52_1158,75154,三等奖,基于 Vue 的材料归档云服务系统设计开发,运城学院,郭新元、候楠、孙佳慧,王琦
Table52_1159,75155,三等奖,茅古斯,长沙理工大学,温雪妍、侯欣雨、王代梅,朱诗源、王健
Table52_1160,75160,二等奖,智慧云课堂微信小程序,运城学院,张涛、高亚茹、夏天,杨立、邵桂荣
Table52_1161,75163,三等奖,傩神战“疫”,长沙理工大学,廖心雨、刘洪辉、马小龙、朱芯蕊、陈成林,朱诗源、江朝伟
Table52_1162,75166,二等奖,春望,运城学院,成天馨、宁少如、韩婧,南丽丽
Table52_1163,75168,三等奖,巧用 VLOOKUP 函数实现搜索引擎功能,运城学院,薛文祯、康瑞东、裴宇,王琴竹
Table52_1164,75172,三等奖,蝴蝶成长记,运城学院,王佳瑶、米爱国、白慧慧,赵满旭、张盼盼
Table52_1165,75191,一等奖,不咕计划,北京大学,肖元安、陈沛庆、马源,刘志敏
Table52_1166,75194,二等奖,基于差分萤火虫算法的盲水印系统,海南大学,曹婉莹、丁常峰、刘云鹏,周晓谊、陶方舰
Table52_1167,75195,三等奖,【挑战二】基于 CT 影像的结直肠息肉检测,江苏大学,方志学、杨礼游,王新宇
Table52_1168,75196,三等奖,【挑战一】基于视觉的自动驾驶小车,江苏大学,张明权、邹石坪、陈警伊,叶昕、房卓娅
Table52_1169,75198,三等奖,基于Unity 的供电局工作操作练习与考试3D 交互动画,广东石油化工学院,梁永盛、陈雪营,李欣、张磊
Table52_1170,75200,三等奖,“小隼”,北京印刷学院,王慧娟、张添硕、郭宁,刘龙、邓逸钰
Table52_1171,75207,二等奖,基于 STM32 和 GPS 的驻车安防系统的设计,大庆师范学院,吴世旭、任博、邢姚,李瑞英
Table52_1172,75212,三等奖,隔离小助手,北京体育大学,张荣子、宋奇然,刘正
Table52_1173,75215,一等奖,“泉州木偶剧团”官方小程序,北京体育大学,洪诗怡、叶琰、吴昀,刘正
Table52_1174,75217,三等奖,北体大助力冬奥-体育专用词汇翻译小程序,北京体育大学,王维涵,邵恩
Table52_1175,75218,二等奖,王维跳井,运城学院,平佳琪、亓荣晨、李建宏,马美萍、王彩霞
Table52_1176,75219,二等奖,关公智,运城学院,曾旭婷、黄飞,廉侃超、李妮
Table53_1177,75233,三等奖,《宁化木活字艺术传承人》,北京体育大学,吴田恬、陈林琳、吴思哲,陈志生
Table53_1178,75235,二等奖,《汾清酒长》,运城学院,刘一彤、张家山、王昊、靳雨庆、孙发,梁蓉
Table53_1179,75238,二等奖,情系马头，梦绕琴声,北京体育大学,何少扬、张家伟,刘玫瑾
Table53_1180,75241,三等奖,神奇的水——水的三态变化,中华女子学院,张华舒、向羿桔,李岩、王鹤群
Table53_1181,75245,三等奖,《柳腔的前世今生》,北京体育大学,荆渭清、陈家鑫、李欣怡,张戌
Table53_1182,75252,三等奖,《匠心之作，葫芦烙画》,北京体育大学,王婉晴、樊文洁、边思源,曹宇
Table53_1183,75253,三等奖,纸鸢,中华女子学院,石玉清、周沛彤,李岩、乔希
Table53_1184,75264,三等奖,莫打枝头鸟,北京体育大学,胡蓝艺、傅海晴,庞明慧
Table53_1185,75271,三等奖,Revolutionary DoDo,北京体育大学,邓思露、何漫清、张旭日,安静
Table53_1186,75272,三等奖,Flying Birds,北京体育大学,杜正云、常欣,张凌霄
Table53_1187,75279,三等奖,丝绸之路上的少数民族,北京体育大学,汪悦、梁晋佳、韩金慧,安静
Table53_1188,75280,三等奖,花中“四君子”系列琉璃内画鼻烟壶,北京体育大学,韩一婧,曹宇
Table53_1189,75281,二等奖,年画祈福——火神山的记忆,北京体育大学,李芳馨、吴小乐、尹晨灵,曹宇
Table53_1190,75293,三等奖,鼠年说“鼠”,北京体育大学,卫睿杰、王泠霏、金莹,乔东鑫
Table53_1191,75301,二等奖,京剧脸谱,中华女子学院,黄琢茜、孙艺雯、朱羽佳、王慧文,王鹤群、李岩
Table53_1192,75302,二等奖,Moon in Ancient Chinese Poetry——给外国友人讲讲唐诗宋词中的千古明月,北京体育大学,王易、唐樱匀,曹宇
Table53_1193,75305,三等奖,中国高校数据分析与可视化系统,大连民族大学,马昕毅、焦嘉瑜、任芳慧,刘文鹏
Table53_1194,75321,三等奖,“惯”篮——篮球视角下的惯性,北京体育大学,王紫玉、曾允菁、钱渝昊,冀隽
Table53_1195,75328,二等奖,三分钟带你看体育大国迈向体育强国之路,北京体育大学,丁品榕、陈佳佳、高翔芸,刘玫瑾
Table53_1196,75332,二等奖,魅力新一线，活力体育城,北京体育大学,乔晓阳、许奕昕,杜炤
Table53_1197,75335,二等奖,数谋冰球，扭劣则佳,北京体育大学,伍珈乐、刘洋铄、白金,刘玫瑾、潘冰玉
Table53_1198,75345,三等奖,目击者,运城学院,肖强、张俊高,贾弯
Table53_1199,75352,三等奖,基于 Web 的垃圾分类查询系统,沈阳科技学院,吕清华、申奇、刘茜雯,闫锴、张国俊
Table53_1200,75355,三等奖,CLEVER 网课教育平台,沈阳科技学院,张磊、王子瑞、高培耀,郭丹、田飞
Table53_1201,75359,三等奖,一种分类器的微表情识别算法,沈阳科技学院,张磊、李晓池、赵育霆,魏伟、杨倩
Table54_1202,75365,二等奖,万树桃花映小楼,沈阳科技学院,唐帅、郑森宁、杨柳、白浩言、施文皓,刘涛、刘佳
Table54_1203,75367,三等奖,戎浅沁雪知,沈阳科技学院,王茂安、高楚洋、于云龙、田澳、王晨,孟显娇、王敬伊
Table54_1204,75379,三等奖,二十四节气系列海报,运城学院,高琛祥、贺佩佩、袁心雨,吴晨晖、杨立
Table54_1205,75381,三等奖,传承中国-江南风光,沈阳科技学院,高培耀、吕铮、李涵宇,郭丹、田飞
Table54_1206,75383,三等奖,说唱京剧，走天下,运城学院,曹淑馨、李淼,张盼盼、赵满旭
Table54_1207,75390,三等奖,鸟书,沈阳科技学院,关翔予、丁智博、王美齐、董磊、杨鼎元,闫锴、张国俊
Table54_1208,75392,三等奖,鸟友,沈阳科技学院,吴迪、王晓、荣瑞瑞、刘畅、丁海洋,盛春红、盛东宇
Table54_1209,75400,三等奖,中华民族传统服饰儿童识图插画册,沈阳科技学院,门艺、彭新月、徐良越,李贺、衣方丹
Table54_1210,75408,三等奖,飞鸟集,运城学院,张浩、倪强、穆成利,贾耀程、张青凤
Table54_1211,75409,三等奖,寄畅园,沈阳科技学院,尹越、李迪、邢紫玉,陈香敏、何欣然
Table54_1212,75411,三等奖,融合现代技术的汉瑶建筑村落,沈阳科技学院,高楚洋、于云龙、王媛,孟显娇、王敬伊
Table54_1213,75419,三等奖,以数媒之力-促全民抗疫,运城学院,于文凯、孙睿、张昊天,孙慧霞
Table54_1214,75427,三等奖,隐瓷·粉彩,运城学院,董沛华,原林林
Table54_1215,75432,三等奖,惠崇春江晚景,沈阳科技学院,刘千侨、沈凤忆、于靖然,张威、杜美萱
Table54_1216,75433,三等奖,二叉树的遍历结构,沈阳科技学院,纪明、王雪莹、施宝怡,张连浩
Table54_1217,75437,二等奖,《传承》,运城学院,李星宏、史静静、王若男,贾耀程、李莉
Table54_1218,75447,二等奖,《故宫文创之盛京器韵》,沈阳城市学院,宋德嘉、马芯蕊、王尚宏,李野
Table54_1219,75451,二等奖,基于物联网云平台的智能鸡舍,沈阳科技学院,张磊、王瑞、魏然,魏伟、郭丹
Table54_1220,75483,三等奖,智慧城市燃气可视化平台,沈阳科技学院,宁茗慧、王瑞、魏然,刘佳、王强
Table54_1221,75489,三等奖,纸上谈“情”——更有温度的新冠疫情数据,北京印刷学院,戴如云,杜萌、程明智
Table54_1222,75492,三等奖,汉画像石之吉祥瑞兽,运城学院,屈敏、李旭楠、张颖,刘海飞
Table54_1223,75496,三等奖,九色鹿,仲恺农业工程学院,罗苑彤、彭倩莹、朱聪,熊强
Table54_1224,75504,二等奖,华年,运城学院,谢静、裴丽娜、张颖,郝斐斐
Table54_1225,75509,三等奖,丝路园,运城学院,薛璐、王永琳、王浩,罗爱玲、程妮
Table54_1226,75520,三等奖,玉指新,运城学院,徐志宇、陈海龙、康贵荣,廉侃超、李霞
Table55_1227,75533,三等奖,旧恋,沈阳理工大学,李林、刘传、谢松竹,麻楠楠
Table55_1228,75539,三等奖,Library Manager,沈阳理工大学,张柏通、张圣韬、郑泽基,刘猛
Table55_1229,75549,三等奖,科“计”之理——计算机硬件组成及原理,沈阳理工大学,赵宏舟、贾志超、李家桢,刘丽萍、刘猛
Table55_1230,75550,三等奖,课程设计排版篇——Word2019 操作,沈阳理工大学,孙思雨、邢嘉璐、陈竞帆,吴晓艳
Table55_1231,75564,三等奖,【挑战二】基于 yolov3 的息肉检查,中国矿业大学,钟昱丰、陆玺文、周垭洁,周勇、赵佳琦
Table55_1232,75574,三等奖,清灵毓秀,华南农业大学珠江学院,陈杰安,叶满波、刘舒
Table55_1233,75580,二等奖,古祠流芳,广州工商学院,沈雯雯、利俊毅、陈泽丰、洪浩,廖雯昕、胡垂立
Table55_1234,75588,三等奖,西方艺术大师色彩分析,山西农业大学信息学院,薛达,杭颖颖
Table55_1235,75595,三等奖,风自东方来,沈阳城市学院,马赫男、张馨允,苑蕾、康静
Table55_1236,75596,二等奖,南国睇戏粤剧生活馆,华南农业大学珠江学院,丘斯悦、马伊嵩,刘颖、李德
Table55_1237,75597,三等奖,路在何方——网络文化对青少年成长的冲击,湖北第二师范学院,陈高宇、李姣姣,王海军、陈婧
Table55_1238,75598,三等奖,阿婆六乡村暗夜景观保护性设计,华南农业大学珠江学院,梅晟玮,叶满波、赖超文
Table55_1239,75605,三等奖,基于快速旋转式偏振成像装置的巡线物流小车,中央民族大学,陆江镕、崔婷、彭书勋,贾莹
Table55_1240,75609,三等奖,计算机发展史,大连科技学院,张佳佳、姜萍、杨浩,李琳
Table55_1241,75610,三等奖,新冠疫情智慧通,大连科技学院,王皓、韩亚伦、冯帅帅,赵容、路旭明
Table55_1242,75611,三等奖,基于 MQTT 的智能按键,大连科技学院,高巍、李嘉玉,于林林、孙建梅
Table55_1243,75612,三等奖,基于物联网的智能迎宾与统计平台,大连科技学院,牛天浩、崔建鹏、詹瑞,路旭明、赵容
Table55_1244,75615,三等奖,基于 Hadoop 和 Flask 的图书推荐系统,大连科技学院,张骥、牛天浩、张家瑞,秦放、曾维佳
Table55_1245,75616,三等奖,基于大数据的新冠疫情的分析与监控,大连科技学院,戴昊洋、关嵛升、刘卫杰,路旭明、赵容
Table55_1246,75617,三等奖,基于大数据的学生在线学习情况的分析一体化平台,大连科技学院,罗一鸣、龚智宏、杨嘉琦,路旭明、曾维佳
Table55_1247,75622,三等奖,covid-19 epidemic visualization,大连科技学院,付砚丞、赵思铜、胡璐豪,赵容、路旭明
Table55_1248,75626,三等奖,战“疫”中的人类命运共同体,大连科技学院,曲文洋、王欣然、杨嘉诚,曾维佳、秦放
